exec_loc	Freq	dept_nm_lvl_2	exec_amount
（주）강가(서울 중구 세종대로 136)	33	언론홍보실	232000
（주）강가(서울 중구 세종대로 136)	33	여성가족정책실	110000
（주）강가(서울 중구 세종대로 136)	33	행정국	46400
（주）강가(서울 중구 세종대로 136)	33	행정국	103000
（주）강가(서울 중구 세종대로 136)	33	여성가족정책실	137600
（주）강가(서울 중구 세종대로 136)	33	행정국	97600
（주）강가(서울 중구 세종대로 136)	33	복지본부	63300
（주）강가(서울 중구 세종대로 136)	33	복지본부	108200
（주）강가(서울 중구 세종대로 136)	33	일자리노동정책관	122500
（주）강가(서울 중구 세종대로 136)	33	일자리노동정책관	162600
（주）강가(서울 중구 세종대로 136)	33	행정국	145000
（주）강가(서울 중구 세종대로 136)	33	행정국	97500
（주）강가(서울 중구 세종대로 136)	33	일자리노동정책관	104300
（주）강가(서울 중구 세종대로 136)	33	여성가족정책실	179700
（주）강가(서울 중구 세종대로 136)	33	안전총괄본부	348000
（주）강가(서울 중구 세종대로 136)	33	언론홍보실	86700
（주）강가(서울 중구 세종대로 136)	33	행정국	194700
（주）강가(서울 중구 세종대로 136)	33	행정국	67400
（주）강가(서울 중구 세종대로 136)	33	행정국	78500
（주）강가(서울 중구 세종대로 136)	33	여성가족정책실	210600
（주）강가(서울 중구 세종대로 136)	33	행정국	102900
（주）강가(서울 중구 세종대로 136)	33	행정국	70300
（주）강가(서울 중구 세종대로 136)	33	기획조정실	97900
（주）강가(서울 중구 세종대로 136)	33	기획조정실	187100
（주）강가(서울 중구 세종대로 136)	33	일자리노동정책관	79000
（주）강가(서울 중구 세종대로 136)	33	행정국	58000
（주）강가(서울 중구 세종대로 136)	33	행정국	87000
（주）강가(서울 중구 세종대로 136)	33	여성가족정책실	498000
（주）강가(서울 중구 세종대로 136)	33	기획조정실	203000
（주）강가(서울 중구 세종대로 136)	33	기획조정실	92200
（주）강가(서울 중구 세종대로 136)	33	경제정책실	116000
（주）강가(서울 중구 세종대로 136)	33	기획조정실	105200
（주）달개비자연음식(서울 종로구 재동)	38	행정국	450000
（주）달개비자연음식(서울 종로구 재동)	38	행정국	91000
（주）달개비자연음식(서울 종로구 재동)	38	행정국	89100
（주）달개비자연음식(서울 종로구 재동)	38	행정국	173500
（주）달개비자연음식(서울 종로구 재동)	38	행정국	82500
（주）달개비자연음식(서울 종로구 재동)	38	서울특별시장	59400
（주）달개비자연음식(서울 종로구 재동)	38	복지본부	161800
（주）달개비자연음식(서울 종로구 재동)	38	시민소통기획관	445500
（주）달개비자연음식(서울 종로구 재동)	38	행정국	175000
（주）달개비자연음식(서울 종로구 재동)	38	행정국	69400
（주）달개비자연음식(서울 종로구 재동)	38	서울특별시장	100000
（주）달개비자연음식(서울 종로구 재동)	38	서울특별시장	480000
（주）달개비자연음식(서울 종로구 재동)	38	기획조정실	214000
（주）달개비자연음식(서울 종로구 재동)	38	서울특별시장	64500
（주）달개비자연음식(서울 종로구 재동)	38	서울특별시장	236500
（주）달개비자연음식(서울 종로구 재동)	38	서울특별시장	45000
（주）달개비자연음식(서울 종로구 재동)	38	행정국	146200
（주）달개비자연음식(서울 종로구 재동)	38	행정국	237600
（주）달개비자연음식(서울 종로구 재동)	38	행정국	180000
（주）달개비자연음식(서울 종로구 재동)	38	서울특별시장	314500
（주）달개비자연음식(서울 종로구 재동)	38	서울특별시장	178200
（주）달개비자연음식(서울 종로구 재동)	38	시민소통기획관	264000
（주）달개비자연음식(서울 종로구 재동)	38	시민소통기획관	69400
（주）달개비자연음식(서울 종로구 재동)	38	시민소통기획관	197500
（주）달개비자연음식(서울 종로구 재동)	38	서울특별시장	89100
（주）달개비자연음식(서울 종로구 재동)	38	행정국	48000
（주）달개비자연음식(서울 종로구 재동)	38	행정국	292300
（주）달개비자연음식(서울 종로구 재동)	38	여성가족정책실	92000
（주）달개비자연음식(서울 종로구 재동)	38	여성가족정책실	308000
（주）달개비자연음식(서울 종로구 재동)	38	여성가족정책실	126000
（주）달개비자연음식(서울 종로구 재동)	38	여성가족정책실	16200
（주）달개비자연음식(서울 종로구 재동)	38	여성가족정책실	211600
（주）달개비자연음식(서울 종로구 재동)	38	여성가족정책실	69400
（주）뚜리삼	30	기후환경본부	205000
（주）뚜리삼	30	기획조정실	72000
（주）뚜리삼	30	행정1부시장	72000
（주）뚜리삼	30	행정1부시장	150000
（주）뚜리삼	30	기획조정실	94000
（주）뚜리삼	30	기획조정실	86000
（주）뚜리삼	30	행정1부시장	90000
（주）뚜리삼	30	행정1부시장	288000
（주）뚜리삼	30	행정1부시장	480000
（주）뚜리삼	30	기획조정실	54000
（주）뚜리삼	30	기획조정실	68000
（주）뚜리삼	30	기획조정실	98000
（주）뚜리삼	30	기획조정실	145000
（주）뚜리삼	30	주택건축국	90000
（주）뚜리삼	30	기획조정실	126000
（주）뚜리삼	30	서울특별시장	462000
（주）뚜리삼	30	기획조정실	120000
（주）뚜리삼	30	기획조정실	90000
（주）뚜리삼	30	도시기반시설본부	395000
（주）뚜리삼	30	도시기반시설본부	496000
（주）뚜리삼	30	도시기반시설본부	54000
（주）뚜리삼	30	도시기반시설본부	450000
（주）뚜리삼	30	서울특별시장	94000
（주）뚜리삼	30	행정국	208000
（주）뚜리삼	30	행정국	166000
（주）뚜리삼	30	행정국	168000
（주）뚜리삼(서울 중구 청계천로 8)	63	서울혁신기획관	122000
（주）뚜리삼(서울 중구 청계천로 8)	63	서울혁신기획관	114000
（주）뚜리삼(서울 중구 청계천로 8)	63	정보기획관	286000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	326000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	289000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	36000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	259000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	198000
（주）뚜리삼(서울 중구 청계천로 8)	63	언론홍보실	116000
（주）뚜리삼(서울 중구 청계천로 8)	63	언론홍보실	110000
（주）뚜리삼(서울 중구 청계천로 8)	63	복지본부	138000
（주）뚜리삼(서울 중구 청계천로 8)	63	서울혁신기획관	104000
（주）뚜리삼(서울 중구 청계천로 8)	63	서울혁신기획관	221000
（주）뚜리삼(서울 중구 청계천로 8)	63	서울혁신기획관	90000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	162000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	420000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	480000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	240000
（주）뚜리삼(서울 중구 청계천로 8)	63	정보기획관	457000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	314000
（주）뚜리삼(서울 중구 청계천로 8)	63	안전총괄본부	241000
（주）뚜리삼(서울 중구 청계천로 8)	63	서울혁신기획관	134000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	284000
（주）뚜리삼(서울 중구 청계천로 8)	63	서울혁신기획관	210000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	108000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	223000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	115000
（주）뚜리삼(서울 중구 청계천로 8)	63	안전총괄본부	252000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	226000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	123000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	216000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	188000
（주）뚜리삼(서울 중구 청계천로 8)	63	기획조정실	188000
（주）뚜리삼(서울 중구 청계천로 8)	63	기후환경본부	54000
（주）뚜리삼(서울 중구 청계천로 8)	63	안전총괄본부	138000
（주）뚜리삼(서울 중구 청계천로 8)	63	기획조정실	207000
（주）뚜리삼(서울 중구 청계천로 8)	63	기획조정실	210000
（주）뚜리삼(서울 중구 청계천로 8)	63	서울특별시장	877000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	104000
（주）뚜리삼(서울 중구 청계천로 8)	63	경제진흥본부	114000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	402000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	187000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	154000
（주）뚜리삼(서울 중구 청계천로 8)	63	행정국	84000
（주）뚜리삼(서울 중구 청계천로 8)	63	안전총괄본부	164000
（주）뚜리삼(서울 중구 청계천로 8)	63	안전총괄본부	82000
（주）뚜리삼(서울 중구 청계천로 8)	63	기획조정실	38000
（주）뚜리삼(서울 중구 청계천로 8)	63	정보기획관	119000
（주）뚜리삼(서울 중구 청계천로 8)	63	서울특별시장	408000
（주）뚜리삼(서울 중구 청계천로 8)	63	안전총괄본부	401000
（주）뚜리삼(서울 중구 청계천로 8)	63	경제진흥본부	154000
（주）뚜리삼(서울 중구 청계천로 8)	63	기획조정실	120000
（주）뚜리삼(서울 중구 청계천로 8)	63	기획조정실	108000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	110000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	35000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	45000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	152100
（주）뚜리삼(서울 중구 청계천로 8)	63	기획조정실	134000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	80400
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	350000
（주）뚜리삼(서울 중구 청계천로 8)	63	여성가족정책실	480000
（주）뚜리삼(서울 중구 청계천로 8)	63	안전총괄본부	109000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	221000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	여성가족정책실	171000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	여성가족정책실	200000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	언론홍보실	60000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	언론홍보실	54000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	170000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	교육전문위원실	58000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	54000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	231000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	112000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	99000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	108000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	50000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	복지본부	124000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	87000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	285000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	125000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	175000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	187000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	32000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	162000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	언론홍보실	115000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	150000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	여성가족정책실	100000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	교육위원회	450000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	정보기획관	215000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	행정국	117000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	안전총괄본부	180000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	안전총괄본부	245000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	평생교육국	32000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	평생교육국	18000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	서울혁신기획관	150000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	125000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	151000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	환경수자원전문위원실	111000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기획조정실	56000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	일자리노동정책관	165000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	200000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	260000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	여성가족정책실	125000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	안전총괄본부	176000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기획조정실	119000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	평생교육국	175000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	행정국	68000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	행정국	165000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	안전총괄본부	168000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	안전총괄본부	275000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기획조정실	118000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기획조정실	75000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	일자리노동정책관	77000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	행정국	112000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	행정국	250000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	평생교육국	75000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	100000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	250000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기후환경본부	134000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	안전총괄본부	100000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	여성가족정책실	142000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	예산결산특별전문위원실	220000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	기획조정실	120000
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	언론홍보실	392500
（주）바닷가작은부엌(서울 중구 덕수궁길 7)	66	예산결산특별전문위원실	475000
（주）스타벅스커피코	45	기후환경본부	16600
（주）스타벅스커피코	45	환경수자원전문위원실	32800
（주）스타벅스커피코	45	기획조정실	17400
（주）스타벅스커피코	45	환경수자원전문위원실	14900
（주）스타벅스커피코	45	민생사법경찰단	100000
（주）스타벅스커피코	45	환경수자원전문위원실	15900
（주）스타벅스커피코	45	보건복지전문위원실	12800
（주）스타벅스커피코	45	보건복지전문위원실	13800
（주）스타벅스커피코	45	환경수자원전문위원실	17400
（주）스타벅스커피코	45	한강사업본부	21000
（주）스타벅스커피코	45	재무국	31000
（주）스타벅스커피코	45	도시기반시설본부	39000
（주）스타벅스커피코	45	한강사업본부	8200
（주）스타벅스커피코	45	행정국	38100
（주）스타벅스커피코	45	도시기반시설본부	136000
（주）스타벅스커피코	45	행정국	9400
（주）스타벅스커피코	45	행정국	8300
（주）스타벅스커피코	45	행정국	5200
（주）스타벅스커피코	45	행정국	9700
（주）스타벅스커피코	45	행정국	57800
（주）스타벅스커피코	45	행정국	9900
（주）스타벅스커피코	45	행정국	8500
（주）스타벅스커피코	45	행정국	37300
（주）스타벅스커피코	45	행정국	26900
（주）스타벅스커피코	45	행정국	17400
（주）스타벅스커피코	45	행정국	20400
（주）스타벅스커피코	45	행정국	6100
（주）스타벅스커피코	45	행정국	14500
（주）스타벅스커피코	45	행정국	48600
（주）스타벅스커피코	45	행정국	10700
（주）스타벅스커피코	45	행정국	50600
（주）스타벅스커피코	45	행정국	11900
（주）스타벅스커피코	45	행정국	24600
（주）스타벅스커피코	45	행정국	15300
（주）스타벅스커피코	45	행정국	8700
（주）스타벅스커피코	45	행정국	9060
（주）스타벅스커피코(서울 중구 소공로 112)	104	서울혁신기획관	15000
（주）스타벅스커피코(서울 중구 소공로 112)	104	교통방송	24400
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	36700
（주）스타벅스커피코(서울 중구 소공로 112)	104	기후환경본부	24600
（주）스타벅스커피코(서울 중구 소공로 112)	104	여성가족정책실	13000
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	10700
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	30700
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	14800
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	11700
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	17500
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	10400
（주）스타벅스커피코(서울 중구 소공로 112)	104	복지본부	64000
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	10100
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	25000
（주）스타벅스커피코(서울 중구 소공로 112)	104	복지본부	24600
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	9100
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	11000
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	9800
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	35700
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	7800
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	9500
（주）스타벅스커피코(서울 중구 소공로 112)	104	환경수자원전문위원실	64500
（주）스타벅스커피코(서울 중구 소공로 112)	104	정무부시장	12300
（주）스타벅스커피코(서울 중구 소공로 112)	104	보건복지전문위원실	44000
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	8700
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	11500
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	19400
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	9130
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	9200
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	20400
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	10000
（주）스타벅스커피코(서울 중구 소공로 112)	104	교육전문위원실	14300
（주）스타벅스커피코(서울 중구 소공로 112)	104	평생교육국	33800
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	32800
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	14000
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	8200
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	7230
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	30500
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	40800
（주）스타벅스커피코(서울 중구 소공로 112)	104	서울혁신기획관	10900
（주）스타벅스커피코(서울 중구 소공로 112)	104	환경수자원전문위원실	21800
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	6300
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	9700
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	16500
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	17800
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	19000
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	9900
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	30100
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	17000
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	9300
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	8600
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	14500
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	19900
（주）스타벅스커피코(서울 중구 소공로 112)	104	서울특별시장	28700
（주）스타벅스커피코(서울 중구 소공로 112)	104	시민소통기획관	7400
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	32900
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	38900
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	14700
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	5200
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	30200
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	10600
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	26000
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	13200
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	9400
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	14300
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	7600
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	29700
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	10200
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	34600
（주）스타벅스커피코(서울 중구 소공로 112)	104	행정국	17900
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	62000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	92000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	508000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	여성가족정책실	85000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	일자리노동정책관	269000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	55000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	94000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	139000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	정무부시장	68000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	일자리노동정책관	92000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	170000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	정보기획관	128000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	86000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	180000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	58000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	187000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	115000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	정무부시장	446000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	시민소통기획관	173000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	시민소통기획관	382000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	시민소통기획관	323000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	행정국	85000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	안전총괄본부	247000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	안전총괄본부	411000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	기획조정실	363000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	기획조정실	212000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	기획조정실	126000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	스마트도시정책관	166000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	언론홍보실	416000
（주）에스지다인힐붓(서울 중구 세종대로 136)	33	안전총괄본부	262000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	93000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	96500
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	200000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	80000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	84500
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	63000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	147000
（주）월향(서울 마포구 와우산로29길 27)	49	여성가족정책실	270000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	100000
（주）월향(서울 마포구 와우산로29길 27)	49	정보기획관	105000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	45000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	74000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	127000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	264000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	120000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	95000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	40000
（주）월향(서울 마포구 와우산로29길 27)	49	정보기획관	90000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	60000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	168000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	119000
（주）월향(서울 마포구 와우산로29길 27)	49	여성가족정책실	109000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	75000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	154000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	248000
（주）월향(서울 마포구 와우산로29길 27)	49	서울혁신기획관	125000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	128000
（주）월향(서울 마포구 와우산로29길 27)	49	안전총괄본부	62000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	215200
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	180000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	70000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	60000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	45000
（주）월향(서울 마포구 와우산로29길 27)	49	여성가족정책실	60000
（주）월향(서울 마포구 와우산로29길 27)	49	평생교육국	53000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	90000
（주）월향(서울 마포구 와우산로29길 27)	49	행정국	130000
（주）월향(서울 마포구 와우산로29길 27)	49	안전총괄본부	121000
（주）월향(서울 마포구 와우산로29길 27)	49	안전총괄본부	156000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	64500
（주）월향(서울 마포구 와우산로29길 27)	49	평생교육국	60000
（주）월향(서울 마포구 와우산로29길 27)	49	평생교육국	115000
（주）월향(서울 마포구 와우산로29길 27)	49	안전총괄본부	120000
（주）월향(서울 마포구 와우산로29길 27)	49	기획조정실	80000
（주）월향(서울 마포구 와우산로29길 27)	49	여성가족정책실	16000
（주）월향(서울 마포구 와우산로29길 27)	49	언론홍보실	69600
k마트(강북구 오현로 207)	31	강북소방서	99100
k마트(강북구 오현로 207)	31	강북소방서	99500
k마트(강북구 오현로 207)	31	강북소방서	99800
k마트(강북구 오현로 207)	31	강북소방서	219200
k마트(강북구 오현로 207)	31	강북소방서	84600
k마트(강북구 오현로 207)	31	강북소방서	98300
k마트(강북구 오현로 207)	31	강북소방서	149350
k마트(강북구 오현로 207)	31	강북소방서	99200
k마트(강북구 오현로 207)	31	강북소방서	134150
k마트(강북구 오현로 207)	31	강북소방서	97900
k마트(강북구 오현로 207)	31	강북소방서	99300
k마트(강북구 오현로 207)	31	강북소방서	149200
k마트(강북구 오현로 207)	31	강북소방서	98200
k마트(강북구 오현로 207)	31	강북소방서	145900
k마트(강북구 오현로 207)	31	강북소방서	98100
k마트(강북구 오현로 207)	31	강북소방서	97100
k마트(강북구 오현로 207)	31	강북소방서	142700
k마트(강북구 오현로 207)	31	강북소방서	96600
k마트(강북구 오현로 207)	31	강북소방서	94150
k마트(강북구 오현로 207)	31	강북소방서	150000
k마트(강북구 오현로 207)	31	강북소방서	143500
k마트(강북구 오현로 207)	31	강북소방서	98600
k마트(강북구 오현로 207)	31	강북소방서	147900
