exec_loc	Freq	dept_nm_lvl_2	to_id	from_id
목포세발낙지	222	대변인	to_30	from_12
목포세발낙지	222	상수도사업본부	to_30	from_43
목포세발낙지	222	안전총괄본부	to_30	from_22
목포세발낙지	222	서울혁신기획관	to_30	from_6
목포세발낙지	222	도로사업소	to_30	from_49
목포세발낙지	222	행정1부시장	to_30	from_40
목포세발낙지	222	시민건강국	to_30	from_18
목포세발낙지	222	시민감사옴부즈만위원회	to_30	from_33
목포세발낙지	222	시민소통기획관	to_30	from_19
목포세발낙지	222	문화본부	to_30	from_7
목포세발낙지	222	서울역사박물관	to_30	from_24
목포세발낙지	222	의사담당관	to_30	from_4
목포세발낙지	222	비상기획관	to_30	from_28
목포세발낙지	222	도시기반시설본부	to_30	from_13
목포세발낙지	222	도시계획관리전문위원실	to_30	from_71
목포세발낙지	222	정무부시장	to_30	from_10
목포세발낙지	222	도시안전건설전문위원실	to_30	from_88
목포세발낙지	222	민생사법경찰단	to_30	from_42
목포세발낙지	222	남북협력추진단	to_30	from_35
목포세발낙지	222	관광체육국	to_30	from_34
목포세발낙지	222	데이터센터	to_30	from_44
목포세발낙지	222	도시공간개선단	to_30	from_41
목포세발낙지	222	시립미술관	to_30	from_66
목포세발낙지	222	서부공원녹지사업소	to_30	from_91
목포세발낙지	222	복지정책실	to_30	from_63
목포세발낙지	222	물순환안전국	to_30	from_45
목포세발낙지	222	안전총괄실	to_30	from_50
무교동낙지	230	기후환경본부	to_31	from_1
무교동낙지	230	문화본부	to_31	from_7
무교동낙지	230	도시교통본부	to_31	from_14
무교동낙지	230	관광체육국	to_31	from_34
무교동낙지	230	안전총괄본부	to_31	from_22
무교동낙지	230	재무국	to_31	from_20
무교동낙지	230	도시계획관리전문위원실	to_31	from_71
무교동낙지	230	종로소방서	to_31	from_73
무교동낙지	230	예산정책담당관	to_31	from_23
무교동낙지	230	정보기획관	to_31	from_26
무교동낙지	230	평생교육국	to_31	from_5
무교동낙지	230	도시기반시설본부	to_31	from_13
무교동낙지	230	시립미술관	to_31	from_66
무교동낙지	230	푸른도시국	to_31	from_38
무교동낙지	230	물순환안전국	to_31	from_45
무교동낙지	230	여성가족정책실	to_31	from_9
무교동낙지	230	도시계획국	to_31	from_17
무교동낙지	230	의사담당관	to_31	from_4
무교동낙지	230	복지본부	to_31	from_11
무교동낙지	230	행정자치위원회	to_31	from_69
무교동낙지	230	기획조정실	to_31	from_2
무교동낙지	230	서울혁신기획관	to_31	from_6
무교동낙지	230	지역발전본부	to_31	from_29
무교동낙지	230	시민건강국	to_31	from_18
무교동낙지	230	시민소통기획관	to_31	from_19
무교동낙지	230	행정1부시장	to_31	from_40
무교동낙지	230	감사위원회	to_31	from_39
무교동낙지	230	은평병원	to_31	from_55
무교동낙지	230	기획경제전문위원실	to_31	from_83
무교동낙지	230	교육위원회	to_31	from_68
무교동낙지	230	시민권익담당관	to_31	from_79
무교동낙지	230	일자리노동정책관	to_31	from_3
무교동낙지	230	기획경제위원회	to_31	from_89
무교동낙지	230	정무부시장	to_31	from_10
무교동낙지	230	도시안전건설위원회	to_31	from_77
무교동낙지	230	보건환경연구원	to_31	from_61
무교동낙지	230	교통방송	to_31	from_62
무교동낙지	230	입법담당관	to_31	from_32
무교동낙지	230	소방재난본부	to_31	from_47
무교동낙지	230	데이터센터	to_31	from_44
무교동낙지	230	시민감사옴부즈만위원회	to_31	from_33
무교동낙지	230	행정국	to_31	from_15
무교동낙지	230	도로사업소	to_31	from_49
무교동낙지	230	상수도사업본부	to_31	from_43
무교동낙지	230	안전총괄실	to_31	from_50
무교동낙지	230	경제정책실	to_31	from_36
무교동낙지	230	대변인	to_31	from_12
무교동낙지	230	예산결산특별전문위원실	to_31	from_57
무교소호정	383	도시계획국	to_32	from_17
무교소호정	383	서울혁신기획관	to_32	from_6
무교소호정	383	기획조정실	to_32	from_2
무교소호정	383	행정국	to_32	from_15
무교소호정	383	도시기반시설본부	to_32	from_13
무교소호정	383	일자리노동정책관	to_32	from_3
무교소호정	383	도시공간개선단	to_32	from_41
무교소호정	383	주택건축국	to_32	from_27
무교소호정	383	안전총괄본부	to_32	from_22
무교소호정	383	여성가족정책실	to_32	from_9
무교소호정	383	재무국	to_32	from_20
무교소호정	383	푸른도시국	to_32	from_38
무교소호정	383	행정1부시장	to_32	from_40
무교소호정	383	평생교육국	to_32	from_5
무교소호정	383	경제진흥본부	to_32	from_16
무교소호정	383	복지본부	to_32	from_11
무교소호정	383	대변인	to_32	from_12
무교소호정	383	시민소통기획관	to_32	from_19
무교소호정	383	지역발전본부	to_32	from_29
무교소호정	383	교통방송	to_32	from_62
무교소호정	383	시민건강국	to_32	from_18
무교소호정	383	언론홍보실	to_32	from_8
무교소호정	383	서울특별시장	to_32	from_58
무교소호정	383	보건복지전문위원실	to_32	from_54
무교소호정	383	한강사업본부	to_32	from_48
무교소호정	383	도시재생본부	to_32	from_25
무교소호정	383	기술심사담당관	to_32	from_60
무교소호정	383	시민감사옴부즈만위원회	to_32	from_33
무교소호정	383	민생사법경찰단	to_32	from_42
무교소호정	383	정보기획관	to_32	from_26
무교소호정	383	도시교통본부	to_32	from_14
무교소호정	383	정무부시장	to_32	from_10
무교소호정	383	관광체육국	to_32	from_34
무교소호정	383	복지정책실	to_32	from_63
무교소호정	383	노동민생정책관	to_32	from_53
민소한우	180	도시기반시설본부	to_33	from_13
민소한우	180	시민감사옴부즈만위원회	to_33	from_33
민소한우	180	관광체육국	to_33	from_34
민소한우	180	의사담당관	to_33	from_4
민소한우	180	안전총괄본부	to_33	from_22
민소한우	180	물순환안전국	to_33	from_45
민소한우	180	시민소통기획관	to_33	from_19
민소한우	180	대변인	to_33	from_12
민소한우	180	행정2부시장	to_33	from_30
민소한우	180	경제진흥본부	to_33	from_16
민소한우	180	지역발전본부	to_33	from_29
민소한우	180	정보기획관	to_33	from_26
민소한우	180	의정담당관	to_33	from_31
민소한우	180	여성가족정책실	to_33	from_9
민소한우	180	행정국	to_33	from_15
민소한우	180	재무국	to_33	from_20
민소한우	180	기획조정실	to_33	from_2
민소한우	180	정무부시장	to_33	from_10
민소한우	180	서울특별시장	to_33	from_58
민소한우	180	푸른도시국	to_33	from_38
민소한우	180	상수도사업본부	to_33	from_43
민소한우	180	서부공원녹지사업소	to_33	from_91
민소한우	180	서울혁신기획관	to_33	from_6
민소한우	180	도시재생본부	to_33	from_25
민소한우	180	행정1부시장	to_33	from_40
민소한우	180	기획경제위원회	to_33	from_89
바닷가작은부엌	553	기후환경본부	to_34	from_1
바닷가작은부엌	553	도시계획국	to_34	from_17
바닷가작은부엌	553	행정국	to_34	from_15
바닷가작은부엌	553	문화본부	to_34	from_7
바닷가작은부엌	553	정보기획관	to_34	from_26
바닷가작은부엌	553	행정2부시장	to_34	from_30
바닷가작은부엌	553	도시교통본부	to_34	from_14
바닷가작은부엌	553	재무국	to_34	from_20
바닷가작은부엌	553	감사위원회	to_34	from_39
바닷가작은부엌	553	행정1부시장	to_34	from_40
바닷가작은부엌	553	평생교육국	to_34	from_5
바닷가작은부엌	553	물순환안전국	to_34	from_45
바닷가작은부엌	553	여성가족정책실	to_34	from_9
바닷가작은부엌	553	시립미술관	to_34	from_66
바닷가작은부엌	553	서울특별시장	to_34	from_58
바닷가작은부엌	553	시민소통기획관	to_34	from_19
바닷가작은부엌	553	대변인	to_34	from_12
바닷가작은부엌	553	행정자치위원회	to_34	from_69
바닷가작은부엌	553	관광체육국	to_34	from_34
바닷가작은부엌	553	행정자치전문위원실	to_34	from_78
바닷가작은부엌	553	시민건강국	to_34	from_18
바닷가작은부엌	553	푸른도시국	to_34	from_38
바닷가작은부엌	553	안전총괄본부	to_34	from_22
바닷가작은부엌	553	도시계획관리위원회	to_34	from_82
바닷가작은부엌	553	언론홍보실	to_34	from_8
바닷가작은부엌	553	경제진흥본부	to_34	from_16
바닷가작은부엌	553	주택건축국	to_34	from_27
바닷가작은부엌	553	정무부시장	to_34	from_10
바닷가작은부엌	553	서울도서관	to_34	from_37
바닷가작은부엌	553	기획조정실	to_34	from_2
바닷가작은부엌	553	도시공간개선단	to_34	from_41
바닷가작은부엌	553	예산정책담당관	to_34	from_23
바닷가작은부엌	553	교육전문위원실	to_34	from_76
바닷가작은부엌	553	지역발전본부	to_34	from_29
바닷가작은부엌	553	복지본부	to_34	from_11
바닷가작은부엌	553	민생사법경찰단	to_34	from_42
바닷가작은부엌	553	상수도사업본부	to_34	from_43
바닷가작은부엌	553	서울역사박물관	to_34	from_24
바닷가작은부엌	553	도시안전건설위원회	to_34	from_77
바닷가작은부엌	553	교육위원회	to_34	from_68
바닷가작은부엌	553	예산결산특별전문위원실	to_34	from_57
바닷가작은부엌	553	기획경제위원회	to_34	from_89
바닷가작은부엌	553	서울혁신기획관	to_34	from_6
바닷가작은부엌	553	한강사업본부	to_34	from_48
바닷가작은부엌	553	도시안전건설전문위원실	to_34	from_88
바닷가작은부엌	553	소방재난본부	to_34	from_47
바닷가작은부엌	553	환경수자원전문위원실	to_34	from_75
바닷가작은부엌	553	의정담당관	to_34	from_31
바닷가작은부엌	553	기획경제전문위원실	to_34	from_83
바닷가작은부엌	553	입법담당관	to_34	from_32
바닷가작은부엌	553	일자리노동정책관	to_34	from_3
바닷가작은부엌	553	의사담당관	to_34	from_4
바닷가작은부엌	553	도시재생본부	to_34	from_25
바닷가작은부엌	553	도시교통실	to_34	from_64
바닷가작은부엌	553	보건환경연구원	to_34	from_61
바닷가작은부엌	553	공공개발기획단	to_34	from_65
배수사	172	행정국	to_35	from_15
배수사	172	정보기획관	to_35	from_26
배수사	172	경제진흥본부	to_35	from_16
배수사	172	기획조정실	to_35	from_2
배수사	172	정무부시장	to_35	from_10
배수사	172	시민소통기획관	to_35	from_19
배수사	172	주택건축국	to_35	from_27
배수사	172	도시계획국	to_35	from_17
배수사	172	문화본부	to_35	from_7
배수사	172	도시기반시설본부	to_35	from_13
배수사	172	행정2부시장	to_35	from_30
배수사	172	대변인	to_35	from_12
배수사	172	행정자치위원회	to_35	from_69
배수사	172	도시재생본부	to_35	from_25
배수사	172	서부공원녹지사업소	to_35	from_91
배수사	172	안전총괄본부	to_35	from_22
배수사	172	민생사법경찰단	to_35	from_42
배수사	172	물순환안전국	to_35	from_45
배수사	172	복지본부	to_35	from_11
배수사	172	일자리노동정책관	to_35	from_3
배수사	172	도시교통본부	to_35	from_14
배수사	172	여성가족정책실	to_35	from_9
배수사	172	기획경제전문위원실	to_35	from_83
배수사	172	데이터센터	to_35	from_44
배수사	172	푸른도시국	to_35	from_38
복성각	275	기후환경본부	to_36	from_1
복성각	275	도시계획국	to_36	from_17
복성각	275	기획조정실	to_36	from_2
복성각	275	기술심사담당관	to_36	from_60
복성각	275	재무국	to_36	from_20
복성각	275	관광체육국	to_36	from_34
복성각	275	평생교육국	to_36	from_5
복성각	275	정보기획관	to_36	from_26
복성각	275	감사위원회	to_36	from_39
복성각	275	문화본부	to_36	from_7
복성각	275	언론홍보실	to_36	from_8
복성각	275	경제진흥본부	to_36	from_16
복성각	275	시민소통기획관	to_36	from_19
복성각	275	대변인	to_36	from_12
복성각	275	물순환안전국	to_36	from_45
복성각	275	여성가족정책실	to_36	from_9
복성각	275	도시교통본부	to_36	from_14
복성각	275	안전총괄본부	to_36	from_22
복성각	275	서울혁신기획관	to_36	from_6
복성각	275	복지본부	to_36	from_11
복성각	275	지역발전본부	to_36	from_29
복성각	275	예산정책담당관	to_36	from_23
복성각	275	푸른도시국	to_36	from_38
복성각	275	마포소방서	to_36	from_101
복성각	275	상수도사업본부	to_36	from_43
복성각	275	데이터센터	to_36	from_44
복성각	275	도시재생본부	to_36	from_25
복성각	275	서울특별시장	to_36	from_58
복성각	275	서울역사편찬원	to_36	from_97
복성각	275	정무부시장	to_36	from_10
복성각	275	도시공간개선단	to_36	from_41
복성각	275	시립미술관	to_36	from_66
복성각	275	한강사업본부	to_36	from_48
복성각	275	행정자치전문위원실	to_36	from_78
복성각	275	주택건축국	to_36	from_27
복성각	275	영등포소방서	to_36	from_102
복성각	275	도시교통실	to_36	from_64
복성각	275	환경수자원전문위원실	to_36	from_75
복성각	275	행정국	to_36	from_15
복성각	275	의정담당관	to_36	from_31
복성각	275	비상기획관	to_36	from_28
복성각	275	입법담당관	to_36	from_32
복성각	275	시민권익담당관	to_36	from_79
본도시락	131	시민권익담당관	to_37	from_79
본도시락	131	기획조정실	to_37	from_2
본도시락	131	상수도사업본부	to_37	from_43
본도시락	131	기후환경본부	to_37	from_1
본도시락	131	도시교통본부	to_37	from_14
본도시락	131	푸른도시국	to_37	from_38
본도시락	131	문화본부	to_37	from_7
본도시락	131	정보기획관	to_37	from_26
본도시락	131	도시계획국	to_37	from_17
본도시락	131	시민건강국	to_37	from_18
본도시락	131	의사담당관	to_37	from_4
본도시락	131	시민소통기획관	to_37	from_19
본도시락	131	정무부시장	to_37	from_10
본도시락	131	예산정책담당관	to_37	from_23
본도시락	131	종로소방서	to_37	from_73
본도시락	131	평생교육국	to_37	from_5
본도시락	131	재무국	to_37	from_20
본도시락	131	감사위원회	to_37	from_39
본도시락	131	입법담당관	to_37	from_32
본도시락	131	지역발전본부	to_37	from_29
본도시락	131	일자리노동정책관	to_37	from_3
본도시락	131	기획경제전문위원실	to_37	from_83
본도시락	131	서울대공원	to_37	from_59
본도시락	131	서울특별시장	to_37	from_58
본도시락	131	서울혁신기획관	to_37	from_6
본도시락	131	서울도서관	to_37	from_37
본도시락	131	도시재생본부	to_37	from_25
본도시락	131	의정담당관	to_37	from_31
본도시락	131	관광체육국	to_37	from_34
본도시락	131	복지본부	to_37	from_11
본도시락	131	시립미술관	to_37	from_66
본도시락	131	행정국	to_37	from_15
부민옥	149	행정국	to_38	from_15
부민옥	149	푸른도시국	to_38	from_38
부민옥	149	경제진흥본부	to_38	from_16
부민옥	149	서울도서관	to_38	from_37
부민옥	149	시민소통기획관	to_38	from_19
부민옥	149	대변인	to_38	from_12
부민옥	149	도시공간개선단	to_38	from_41
부민옥	149	비상기획관	to_38	from_28
부민옥	149	기획조정실	to_38	from_2
부민옥	149	언론홍보실	to_38	from_8
부민옥	149	지역발전본부	to_38	from_29
부민옥	149	정무부시장	to_38	from_10
부민옥	149	중부공원녹지사업소	to_38	from_80
부민옥	149	평생교육국	to_38	from_5
부민옥	149	서울특별시장	to_38	from_58
부민옥	149	교통방송	to_38	from_62
부민옥	149	여성가족정책실	to_38	from_9
부민옥	149	감사위원회	to_38	from_39
부민옥	149	도시재생본부	to_38	from_25
부민옥	149	시민건강국	to_38	from_18
부민옥	149	주택건축국	to_38	from_27
부민옥	149	물순환안전국	to_38	from_45
부민옥	149	도시기반시설본부	to_38	from_13
부민옥	149	문화본부	to_38	from_7
부민옥	149	서울혁신기획관	to_38	from_6
부민옥	149	재무국	to_38	from_20
부민옥	149	의정담당관	to_38	from_31
부민옥	149	민생사법경찰단	to_38	from_42
부민옥	149	일자리노동정책관	to_38	from_3
부민옥	149	관광체육국	to_38	from_34
부민옥	149	노동민생정책관	to_38	from_53
부민옥	149	보건복지전문위원실	to_38	from_54
부민옥	149	교통위원회	to_38	from_103
북창터	145	기획조정실	to_39	from_2
북창터	145	행정국	to_39	from_15
북창터	145	문화본부	to_39	from_7
북창터	145	도시계획국	to_39	from_17
북창터	145	도시교통본부	to_39	from_14
북창터	145	도시계획관리전문위원실	to_39	from_71
북창터	145	예산정책담당관	to_39	from_23
북창터	145	언론홍보실	to_39	from_8
북창터	145	교통전문위원실	to_39	from_93
북창터	145	시민소통기획관	to_39	from_19
북창터	145	안전총괄본부	to_39	from_22
북창터	145	기획경제전문위원실	to_39	from_83
북창터	145	평생교육국	to_39	from_5
북창터	145	도시공간개선단	to_39	from_41
북창터	145	물순환안전국	to_39	from_45
북창터	145	교통위원회	to_39	from_103
북창터	145	도시기반시설본부	to_39	from_13
북창터	145	복지본부	to_39	from_11
북창터	145	시민건강국	to_39	from_18
북창터	145	도시안전건설위원회	to_39	from_77
북창터	145	행정1부시장	to_39	from_40
북창터	145	주택건축국	to_39	from_27
북창터	145	지역발전본부	to_39	from_29
북창터	145	감사위원회	to_39	from_39
북창터	145	도시교통실	to_39	from_64
산채향	125	시민권익담당관	to_40	from_79
산채향	125	행정국	to_40	from_15
산채향	125	시민감사옴부즈만위원회	to_40	from_33
산채향	125	경제진흥본부	to_40	from_16
산채향	125	행정2부시장	to_40	from_30
산채향	125	도시교통본부	to_40	from_14
산채향	125	도시기반시설본부	to_40	from_13
산채향	125	지역발전본부	to_40	from_29
산채향	125	기획조정실	to_40	from_2
산채향	125	일자리노동정책관	to_40	from_3
산채향	125	서울혁신기획관	to_40	from_6
산채향	125	시민소통기획관	to_40	from_19
산채향	125	여성가족정책실	to_40	from_9
산채향	125	재무국	to_40	from_20
산채향	125	의정담당관	to_40	from_31
산채향	125	행정1부시장	to_40	from_40
산채향	125	서울특별시장	to_40	from_58
산채향	125	도시공간개선단	to_40	from_41
산채향	125	시민건강국	to_40	from_18
산채향	125	서울역사박물관	to_40	from_24
산채향	125	복지본부	to_40	from_11
산채향	125	정무부시장	to_40	from_10
산채향	125	대변인	to_40	from_12
산채향	125	기술심사담당관	to_40	from_60
산채향	125	정보기획관	to_40	from_26
산채향	125	관광체육국	to_40	from_34
산채향	125	서울역사편찬원	to_40	from_97
산채향	125	푸른도시국	to_40	from_38
삼우정	400	기후환경본부	to_41	from_1
삼우정	400	도시계획국	to_41	from_17
삼우정	400	기획조정실	to_41	from_2
삼우정	400	행정국	to_41	from_15
삼우정	400	정보기획관	to_41	from_26
삼우정	400	소방재난본부	to_41	from_47
삼우정	400	일자리노동정책관	to_41	from_3
삼우정	400	푸른도시국	to_41	from_38
삼우정	400	도시교통본부	to_41	from_14
삼우정	400	관광체육국	to_41	from_34
삼우정	400	도시기반시설본부	to_41	from_13
삼우정	400	재무국	to_41	from_20
삼우정	400	문화본부	to_41	from_7
삼우정	400	물순환안전국	to_41	from_45
삼우정	400	행정1부시장	to_41	from_40
삼우정	400	경제진흥본부	to_41	from_16
삼우정	400	서울특별시장	to_41	from_58
삼우정	400	시민소통기획관	to_41	from_19
삼우정	400	복지본부	to_41	from_11
삼우정	400	대변인	to_41	from_12
삼우정	400	데이터센터	to_41	from_44
삼우정	400	서울혁신기획관	to_41	from_6
삼우정	400	상수도사업본부	to_41	from_43
삼우정	400	안전총괄본부	to_41	from_22
삼우정	400	감사위원회	to_41	from_39
삼우정	400	정무부시장	to_41	from_10
삼우정	400	지역발전본부	to_41	from_29
삼우정	400	주택건축국	to_41	from_27
삼우정	400	서울도서관	to_41	from_37
삼우정	400	교육전문위원실	to_41	from_76
삼우정	400	예산정책담당관	to_41	from_23
삼우정	400	시민권익담당관	to_41	from_79
삼우정	400	서부공원녹지사업소	to_41	from_91
삼우정	400	기술심사담당관	to_41	from_60
삼우정	400	교육위원회	to_41	from_68
삼우정	400	기획경제전문위원실	to_41	from_83
삼우정	400	예산결산특별전문위원실	to_41	from_57
삼우정	400	문화체육관광전문위원실	to_41	from_56
삼우정	400	인재개발원	to_41	from_84
삼우정	400	서울역사박물관	to_41	from_24
삼우정	400	입법담당관	to_41	from_32
삼우정	400	시립미술관	to_41	from_66
삼우정	400	보건환경연구원	to_41	from_61
삼우정	400	체육시설관리사업소	to_41	from_90
삼우정	400	한성백제박물관	to_41	from_95
삼우정	400	교통방송	to_41	from_62
삼우정	400	서울종합방재센터	to_41	from_94
삼우정	400	의정담당관	to_41	from_31
삼우정	400	환경수자원전문위원실	to_41	from_75
삼우정	400	운영전문위원실	to_41	from_21
삼우정	400	서울식물원	to_41	from_46
삼우정	400	공공개발기획단	to_41	from_65
삼우정	400	시민건강국	to_41	from_18
삼우정	400	경제정책실	to_41	from_36
삼우정	400	스마트도시정책관	to_41	from_67
삼우정	400	도시재생실	to_41	from_52
삼우정	400	도시재생본부	to_41	from_25
삼우정	400	한강사업본부	to_41	from_48
삼우정	400	도시교통실	to_41	from_64
삼원일식	169	기후환경본부	to_42	from_1
삼원일식	169	경제진흥본부	to_42	from_16
삼원일식	169	시민소통기획관	to_42	from_19
삼원일식	169	도시공간개선단	to_42	from_41
삼원일식	169	행정2부시장	to_42	from_30
삼원일식	169	도시계획국	to_42	from_17
삼원일식	169	주택건축국	to_42	from_27
삼원일식	169	기획조정실	to_42	from_2
삼원일식	169	안전총괄본부	to_42	from_22
삼원일식	169	의정담당관	to_42	from_31
삼원일식	169	정무부시장	to_42	from_10
삼원일식	169	행정1부시장	to_42	from_40
삼원일식	169	지역발전본부	to_42	from_29
삼원일식	169	도시기반시설본부	to_42	from_13
삼원일식	169	상수도사업본부	to_42	from_43
삼원일식	169	서대문소방서	to_42	from_104
삼원일식	169	복지본부	to_42	from_11
삼원일식	169	도시교통본부	to_42	from_14
삼원일식	169	일자리노동정책관	to_42	from_3
삼원일식	169	서울혁신기획관	to_42	from_6
삼원일식	169	행정국	to_42	from_15
삼원일식	169	시민감사옴부즈만위원회	to_42	from_33
삼원일식	169	비상기획관	to_42	from_28
삼원일식	169	푸른도시국	to_42	from_38
삼원일식	169	인재개발원	to_42	from_84
삼원일식	169	평생교육국	to_42	from_5
삼원일식	169	도시교통실	to_42	from_64
삼원일식	169	대변인	to_42	from_12
생어거스틴	171	기획조정실	to_43	from_2
생어거스틴	171	행정국	to_43	from_15
생어거스틴	171	서울혁신기획관	to_43	from_6
생어거스틴	171	상수도사업본부	to_43	from_43
생어거스틴	171	정보기획관	to_43	from_26
생어거스틴	171	푸른도시국	to_43	from_38
생어거스틴	171	여성가족정책실	to_43	from_9
생어거스틴	171	시민소통기획관	to_43	from_19
생어거스틴	171	복지본부	to_43	from_11
생어거스틴	171	대변인	to_43	from_12
생어거스틴	171	도시교통본부	to_43	from_14
생어거스틴	171	지역발전본부	to_43	from_29
생어거스틴	171	안전총괄본부	to_43	from_22
생어거스틴	171	경제진흥본부	to_43	from_16
생어거스틴	171	일자리노동정책관	to_43	from_3
생어거스틴	171	인재개발원	to_43	from_84
생어거스틴	171	재무국	to_43	from_20
생어거스틴	171	시민감사옴부즈만위원회	to_43	from_33
생어거스틴	171	평생교육국	to_43	from_5
생어거스틴	171	민생사법경찰단	to_43	from_42
생어거스틴	171	도시기반시설본부	to_43	from_13
생어거스틴	171	서울식물원	to_43	from_46
생어거스틴	171	기후환경본부	to_43	from_1
생어거스틴	171	행정2부시장	to_43	from_30
생어거스틴	171	주택건축국	to_43	from_27
생어거스틴	171	정무부시장	to_43	from_10
생어거스틴	171	행정1부시장	to_43	from_40
생어거스틴	171	비상기획관	to_43	from_28
생어거스틴	171	서울도서관	to_43	from_37
생어거스틴	171	감사위원회	to_43	from_39
생어거스틴	171	의사담당관	to_43	from_4
생어거스틴	171	의정담당관	to_43	from_31
생어거스틴	171	도시재생본부	to_43	from_25
생어거스틴	171	문화본부	to_43	from_7
생어거스틴	171	남북협력추진단	to_43	from_35
생어거스틴	171	시민건강국	to_43	from_18
생어거스틴	171	언론홍보실	to_43	from_8
생어거스틴	171	문화체육관광전문위원실	to_43	from_56
서라벌	188	기후환경본부	to_44	from_1
서라벌	188	도시계획국	to_44	from_17
서라벌	188	감사위원회	to_44	from_39
서라벌	188	물순환안전국	to_44	from_45
서라벌	188	도시교통본부	to_44	from_14
서라벌	188	문화본부	to_44	from_7
서라벌	188	의사담당관	to_44	from_4
서라벌	188	재무국	to_44	from_20
서라벌	188	도시계획관리위원회	to_44	from_82
서라벌	188	행정자치위원회	to_44	from_69
서라벌	188	관광체육국	to_44	from_34
서라벌	188	평생교육국	to_44	from_5
서라벌	188	시립미술관	to_44	from_66
서라벌	188	서울시립과학관	to_44	from_72
서라벌	188	안전총괄본부	to_44	from_22
서라벌	188	도시재생본부	to_44	from_25
서라벌	188	복지본부	to_44	from_11
서라벌	188	의정담당관	to_44	from_31
서라벌	188	중부공원녹지사업소	to_44	from_80
서라벌	188	예산결산특별전문위원실	to_44	from_57
서라벌	188	입법담당관	to_44	from_32
서라벌	188	지역발전본부	to_44	from_29
서라벌	188	푸른도시국	to_44	from_38
서라벌	188	시민권익담당관	to_44	from_79
서라벌	188	시민소통기획관	to_44	from_19
서라벌	188	운영전문위원실	to_44	from_21
서라벌	188	언론홍보실	to_44	from_8
서울삼계탕	189	기후환경본부	to_45	from_1
서울삼계탕	189	복지본부	to_45	from_11
서울삼계탕	189	도시안전건설전문위원실	to_45	from_88
서울삼계탕	189	정보기획관	to_45	from_26
서울삼계탕	189	푸른도시국	to_45	from_38
서울삼계탕	189	도시교통본부	to_45	from_14
서울삼계탕	189	소방재난본부	to_45	from_47
서울삼계탕	189	감사위원회	to_45	from_39
서울삼계탕	189	재무국	to_45	from_20
서울삼계탕	189	언론홍보실	to_45	from_8
서울삼계탕	189	행정국	to_45	from_15
서울삼계탕	189	교육전문위원실	to_45	from_76
서울삼계탕	189	서울혁신기획관	to_45	from_6
서울삼계탕	189	경제진흥본부	to_45	from_16
서울삼계탕	189	문화본부	to_45	from_7
서울삼계탕	189	시립미술관	to_45	from_66
서울삼계탕	189	시민소통기획관	to_45	from_19
서울삼계탕	189	교통전문위원실	to_45	from_93
서울삼계탕	189	대변인	to_45	from_12
서울삼계탕	189	상수도사업본부	to_45	from_43
서울삼계탕	189	의사담당관	to_45	from_4
서울삼계탕	189	안전총괄본부	to_45	from_22
서울삼계탕	189	관광체육국	to_45	from_34
서울삼계탕	189	도시계획국	to_45	from_17
서울삼계탕	189	기획조정실	to_45	from_2
서울삼계탕	189	도로사업소	to_45	from_49
서울삼계탕	189	평생교육국	to_45	from_5
서울삼계탕	189	물순환안전국	to_45	from_45
서울삼계탕	189	도시재생본부	to_45	from_25
서울삼계탕	189	도시기반시설본부	to_45	from_13
서울삼계탕	189	여성가족정책실	to_45	from_9
서울삼계탕	189	도시계획관리전문위원실	to_45	from_71
서울삼계탕	189	서울특별시장	to_45	from_58
서울삼계탕	189	비상기획관	to_45	from_28
서울삼계탕	189	한성백제박물관	to_45	from_95
서울삼계탕	189	예산정책담당관	to_45	from_23
서울삼계탕	189	행정자치전문위원실	to_45	from_78
서울삼계탕	189	교통위원회	to_45	from_103
서울삼계탕	189	일자리노동정책관	to_45	from_3
서울삼계탕	189	데이터센터	to_45	from_44
서울삼계탕	189	안전총괄실	to_45	from_50
서울삼계탕	189	경제정책실	to_45	from_36
서울시청매점	933	기획조정실	to_46	from_2
서울시청매점	933	물재생센터	to_46	from_70
서울시청매점	933	기술심사담당관	to_46	from_60
서울시청매점	933	소방재난본부	to_46	from_47
서울시청매점	933	시립미술관	to_46	from_66
서울시청매점	933	주택건축국	to_46	from_27
서울시청매점	933	감사위원회	to_46	from_39
서울시청매점	933	시민소통기획관	to_46	from_19
서울시청매점	933	서울역사박물관	to_46	from_24
서울시청매점	933	도시재생본부	to_46	from_25
서울시청매점	933	의사담당관	to_46	from_4
서울시청매점	933	서울혁신기획관	to_46	from_6
서울시청매점	933	지역발전본부	to_46	from_29
서울시청매점	933	도시기반시설본부	to_46	from_13
서울시청매점	933	도시교통본부	to_46	from_14
서울시청매점	933	상수도사업본부	to_46	from_43
서울시청매점	933	재무국	to_46	from_20
서울시청매점	933	도시안전건설위원회	to_46	from_77
서울시청매점	933	경제진흥본부	to_46	from_16
서울시청매점	933	중부공원녹지사업소	to_46	from_80
서울시청매점	933	정보기획관	to_46	from_26
서울시청매점	933	안전총괄본부	to_46	from_22
서울시청매점	933	물순환안전국	to_46	from_45
서울시청매점	933	정무부시장	to_46	from_10
서울시청매점	933	서울도서관	to_46	from_37
서울시청매점	933	도시계획국	to_46	from_17
서울시청매점	933	시민건강국	to_46	from_18
서울시청매점	933	기후환경본부	to_46	from_1
서울시청매점	933	도로사업소	to_46	from_49
서울시청매점	933	행정국	to_46	from_15
