exec_loc	Freq	dept_nm_lvl_2	to_id	from_id
서울시청매점(중구 덕수궁길 15)	102	도시계획국	83	37
서울시청매점(중구 덕수궁길 15)	102	기후환경본부	83	11
서울시청매점(중구 덕수궁길 15)	102	재무국	83	26
서울시청매점(중구 덕수궁길 15)	102	중부공원녹지사업소	83	79
서울시청매점(중구 덕수궁길 15)	102	소방재난본부	83	69
서울시청매점(중구 덕수궁길 15)	102	평생교육국	83	20
서울시청매점(중구 덕수궁길 15)	102	물순환안전국	83	55
서울시청매점(중구 덕수궁길 15)	102	기획조정실	83	7
서울시청매점(중구 덕수궁길 15)	102	안전총괄본부	83	6
서울시청매점(중구 덕수궁길 15)	102	기술심사담당관	83	49
서울시청매점(중구 덕수궁길 15)	102	서부공원녹지사업소	83	62
서울시청매점(중구 덕수궁길 15)	102	서울식물원	83	46
서울시청매점(중구 덕수궁길 15)	102	시민건강국	83	34
서울시청매점(중구 덕수궁길 15)	102	기획경제전문위원실	83	60
서울시청매점(중구 덕수궁길 15)	102		83	52
서울시청매점(중구 덕수궁길 15)	102	인재개발원	83	66
서울시청매점(중구 덕수궁길 15)	102	문화본부	83	45
서울시청매점(중구 덕수궁길 15)	102	안전총괄실	83	50
서울시청매점(중구 덕수궁길 15)	102	남북협력추진단	83	65
서울시청매점(중구 덕수궁길 15)	102	의사담당관	83	67
서울시청매점(중구 덕수궁길 15)	102	시민소통기획관	83	10
소라 (중구 다동길 17)	47	경제진흥본부	84	17
소라 (중구 다동길 17)	47	도시공간개선단	84	33
소라 (중구 다동길 17)	47	지역발전본부	84	35
소라 (중구 다동길 17)	47	주택건축국	84	13
소라 (중구 다동길 17)	47	복지본부	84	4
소라 (중구 다동길 17)	47	행정국	84	3
소라 (중구 다동길 17)	47	안전총괄본부	84	6
소라 (중구 다동길 17)	47	푸른도시국	84	39
소방행정과	34	영등포소방서	85	82
소방행정과	34	구로소방서	85	83
소방행정과	34	성북소방서	85	84
소방행정과 사무실	40	양천소방서	86	85
소방행정과 사무실	40	구로소방서	86	83
손가명가 (중구 다동 45-1)	37	복지본부	87	4
손가명가 (중구 다동 45-1)	37	도시기반시설본부	87	14
손가명가 (중구 다동 45-1)	37	지역발전본부	87	35
손가명가 (중구 다동 45-1)	37	도시교통본부	87	38
손가명가 (중구 다동 45-1)	37	시민건강국	87	34
손가명가 (중구 다동 45-1)	37	재무국	87	26
손가명가 (중구 다동 45-1)	37	안전총괄본부	87	6
손가명가 (중구 다동 45-1)	37	도시재생본부	87	32
어미가 (중구 서소문로 129)	61	관광체육국	88	36
어미가 (중구 서소문로 129)	61	도시계획국	88	37
어미가 (중구 서소문로 129)	61	물순환안전국	88	55
어미가 (중구 서소문로 129)	61	행정자치위원회	88	68
어미가 (중구 서소문로 129)	61	문화본부	88	45
어미가 (중구 서소문로 129)	61	도시안전건설위원회	88	70
어미가 (중구 서소문로 129)	61	도시계획관리전문위원실	88	86
어미가 (중구 서소문로 129)	61	재무국	88	26
어미가 (중구 서소문로 129)	61	도시교통본부	88	38
어미가 (중구 서소문로 129)	61	도시기반시설본부	88	14
어미가 (중구 서소문로 129)	61	기후환경본부	88	11
어미가 (중구 서소문로 129)	61	푸른도시국	88	39
어미가 (중구 서소문로 129)	61	도시안전건설전문위원실	88	71
어미가 (중구 서소문로 129)	61	한강사업본부	88	25
어미가(서울 중구 서소문로 129)	32	정보기획관	89	16
어미가(서울 중구 서소문로 129)	32	교육전문위원실	89	18
어미가(서울 중구 서소문로 129)	32	관광체육국	89	36
어미가(서울 중구 서소문로 129)	32	기후환경본부	89	11
어미가(서울 중구 서소문로 129)	32	도시교통본부	89	38
어미가(서울 중구 서소문로 129)	32	복지본부	89	4
어미가(서울 중구 서소문로 129)	32	서울혁신기획관	89	15
어미가(서울 중구 서소문로 129)	32	행정국	89	3
어미가(서울 중구 서소문로 129)	32	환경수자원전문위원실	89	21
어미가(서울 중구 서소문로 129)	32	기획조정실	89	7
어미가(서울 중구 서소문로 129)	32	교육위원회	89	19
어미가(서울 중구 서소문로 129)	32	평생교육국	89	20
어미가(중구 서소문로 129)	41	기후환경본부	90	11
어미가(중구 서소문로 129)	41	재무국	90	26
어미가(중구 서소문로 129)	41	관광체육국	90	36
어미가(중구 서소문로 129)	41	평생교육국	90	20
어미가(중구 서소문로 129)	41	도시교통본부	90	38
어미가(중구 서소문로 129)	41	문화본부	90	45
어미가(중구 서소문로 129)	41	도시계획국	90	37
어미가(중구 서소문로 129)	41	기획조정실	90	7
어미가(중구 서소문로 129)	41	예산정책담당관	90	76
어미가(중구 서소문로 129)	41	행정자치위원회	90	68
어미가(중구 서소문로 129)	41	정보기획관	90	16
엠엠피아이 (송파구 법원로)	39	상수도사업본부	91	41
엠엠피아이 (송파구 법원로)	39	송파소방서	91	87
엠엠피아이 (송파구 법원로)	39	구로소방서	91	83
엠엠피아이 (송파구 법원로)	39	소방재난본부	91	69
엠엠피아이(송파구 법원로)	31	상수도사업본부	92	41
엠엠피아이(송파구 법원로)	31	노원소방서	92	88
엠엠피아이㈜ (송파구 중대로)	44	상수도사업본부	93	41
엠엠피아이㈜ (송파구 중대로)	44	도로사업소	93	42
엠엠피아이㈜ (송파구 중대로)	44	노원소방서	93	88
열빈(중구 태평로1가)	38	시민건강국	94	34
열빈(중구 태평로1가)	38	시민소통기획관	94	10
열빈(중구 태평로1가)	38	안전총괄본부	94	6
열빈(중구 태평로1가)	38	문화본부	94	45
열빈(중구 태평로1가)	38	도시계획국	94	37
열빈(중구 태평로1가)	38	관광체육국	94	36
열빈(중구 태평로1가)	38	행정2부시장	94	31
열빈(중구 태평로1가)	38	지역발전본부	94	35
열빈(중구 태평로1가)	38	정보기획관	94	16
열빈(중구 태평로1가)	38		94	52
열빈(중구 태평로1가)	38	기후환경본부	94	11
열빈(중구 태평로1가)	38	기술심사담당관	94	49
열빈(중구 태평로1가)	38	기획조정실	94	7
열빈(중구 태평로1가)	38	행정국	94	3
오리마당 (중구 세종대로 92)	68	경제진흥본부	95	17
오리마당 (중구 세종대로 92)	68	물순환안전국	95	55
오리마당 (중구 세종대로 92)	68	복지본부	95	4
오리마당 (중구 세종대로 92)	68	문화본부	95	45
오리마당 (중구 세종대로 92)	68	도시계획국	95	37
오리마당 (중구 세종대로 92)	68	감사위원회	95	64
오리마당 (중구 세종대로 92)	68	도시공간개선단	95	33
오리마당 (중구 세종대로 92)	68	관광체육국	95	36
오리마당 (중구 세종대로 92)	68	도시재생본부	95	32
오리마당 (중구 세종대로 92)	68	대변인	95	43
오리마당 (중구 세종대로 92)	68	기후환경본부	95	11
오리마당 (중구 세종대로 92)	68	도시기반시설본부	95	14
오리마당 (중구 세종대로 92)	68	기획조정실	95	7
오리마당 (중구 세종대로 92)	68	행정국	95	3
오리마당 (중구 세종대로 92)	68	도시교통본부	95	38
오리마당 (중구 세종대로 92)	68	물재생센터	95	89
오리마당 (중구 세종대로 92)	68	지역발전본부	95	35
오리마당 (중구 세종대로)	47	기후환경본부	96	11
오리마당 (중구 세종대로)	47	안전총괄본부	96	6
오리마당 (중구 세종대로)	47	도시계획국	96	37
오리마당 (중구 세종대로)	47	지역발전본부	96	35
오리마당 (중구 세종대로)	47	도시재생본부	96	32
오리마당 (중구 세종대로)	47	재무국	96	26
오리마당 (중구 세종대로)	47	행정국	96	3
오리마당 (중구 세종대로)	47	주택건축국	96	13
오리마당 (중구 세종대로)	47	푸른도시국	96	39
오리마당 (중구 세종대로)	47	시민건강국	96	34
오리마당 (중구 세종대로)	47	한강사업본부	96	25
오리마당(서울 중구 세종대로 92)	48	복지본부	97	4
오리마당(서울 중구 세종대로 92)	48	관광체육국	97	36
오리마당(서울 중구 세종대로 92)	48	교육위원회	97	19
오리마당(서울 중구 세종대로 92)	48	교육전문위원실	97	18
오리마당(서울 중구 세종대로 92)	48	행정국	97	3
오리마당(서울 중구 세종대로 92)	48	기후환경본부	97	11
오리마당(서울 중구 세종대로 92)	48	평생교육국	97	20
오리마당(서울 중구 세종대로 92)	48	서울혁신기획관	97	15
오리마당(서울 중구 세종대로 92)	48	안전총괄본부	97	6
오리마당(서울 중구 세종대로 92)	48	여성가족정책실	97	2
오리마당(서울 중구 세종대로 92)	48	기획조정실	97	7
오리마당(서울 중구 세종대로 92)	48	감사위원회	97	64
오리마당(서울 중구 세종대로 92)	48	재무국	97	26
오리마당(서울 중구 세종대로 92)	48	주택건축국	97	13
오리마당(서울 중구 세종대로 92)	48	의사담당관	97	67
오리마당(서울 중구 세종대로 92)	48	시민소통기획관	97	10
오리마당(중구 세종대로 92)	42	행정국	98	3
오리마당(중구 세종대로 92)	42	기후환경본부	98	11
오리마당(중구 세종대로 92)	42	문화본부	98	45
오리마당(중구 세종대로 92)	42	관광체육국	98	36
오리마당(중구 세종대로 92)	42	주택건축국	98	13
오리마당(중구 세종대로 92)	42	지역발전본부	98	35
오리마당(중구 세종대로 92)	42	평생교육국	98	20
오리마당(중구 세종대로 92)	42	재무국	98	26
오리마당(중구 세종대로 92)	42	일자리노동정책관	98	5
오리마당(중구 세종대로 92)	42	물순환안전국	98	55
오리마당(중구 세종대로 92)	42	도시계획국	98	37
오리마당(중구 세종대로 92)	42	도시교통본부	98	38
오리마당(중구 세종대로 92)	42	도시공간개선단	98	33
오리마당(중구 세종대로 92)	42	경제진흥본부	98	17
오리마당(중구 세종대로 92)	42	안전총괄본부	98	6
오리마당(중구 세종대로 92)	42	기술심사담당관	98	49
오리마당(중구 세종대로 92)	42	감사위원회	98	64
오리마당(중구 세종대로 92)	42	기획조정실	98	7
오리마당(중구 세종대로 92)	42	안전총괄실	98	50
오양회참치 (중구 태평로1가)	36	의정담당관	99	61
오징어풍경 (중구 다동길)	30	주택건축국	100	13
오징어풍경 (중구 다동길)	30	도시재생본부	100	32
오징어풍경 (중구 다동길)	30	행정국	100	3
오징어풍경 (중구 다동길)	30	푸른도시국	100	39
오징어풍경 (중구 다동길)	30	경제진흥본부	100	17
우도일식 (중구 세종대로 124)	57	경제진흥본부	101	17
우도일식 (중구 세종대로 124)	57	대변인	101	43
우도일식 (중구 세종대로 124)	57	푸른도시국	101	39
우도일식 (중구 세종대로 124)	57	기획조정실	101	7
우도일식 (중구 세종대로 124)	57	주택건축국	101	13
우도일식 (중구 세종대로 124)	57	남북협력추진단	101	65
우도일식 (중구 세종대로)	35	주택건축국	102	13
우도일식 (중구 세종대로)	35	도시재생본부	102	32
우도일식 (중구 세종대로)	35	재무국	102	26
우도일식 (중구 세종대로)	35	대변인	102	43
우도일식 (중구 세종대로)	35	시민감사옴부즈만위원회	102	40
우도일식 (중구 세종대로)	35	경제진흥본부	102	17
우도일식 (중구 태평로1가)	80	시민감사옴부즈만위원회	103	40
우도일식 (중구 태평로1가)	80	의정담당관	103	61
우도일식 (중구 태평로1가)	80	안전총괄본부	103	6
우도일식 (중구 태평로1가)	80	문화본부	103	45
우도일식 (중구 태평로1가)	80	서울혁신기획관	103	15
우도일식 (중구 태평로1가)	80	푸른도시국	103	39
우도일식 (중구 태평로1가)	80	도시교통본부	103	38
우도일식 (중구 태평로1가)	80	도시재생본부	103	32
우도일식 (중구 태평로1가)	80	복지본부	103	4
우도일식 (중구 태평로1가)	80	경제진흥본부	103	17
우도일식 (중구 태평로1가)	80	행정국	103	3
우도일식 (중구 태평로1가)	80	지역발전본부	103	35
우도일식 (중구 태평로1가)	80	한강사업본부	103	25
우도일식 (중구 태평로1가)	80	시민건강국	103	34
우도일식 (중구 태평로1가)	80	주택건축국	103	13
우도일식(서울 중구 세종대로 124)	128	기획조정실	104	7
우도일식(서울 중구 세종대로 124)	128	여성가족정책실	104	2
우도일식(서울 중구 세종대로 124)	128	서울혁신기획관	104	15
우도일식(서울 중구 세종대로 124)	128	언론홍보실	104	1
우도일식(서울 중구 세종대로 124)	128	도시교통본부	104	38
우도일식(서울 중구 세종대로 124)	128	행정국	104	3
우도일식(서울 중구 세종대로 124)	128	일자리노동정책관	104	5
우도일식(서울 중구 세종대로 124)	128	복지본부	104	4
우도일식(서울 중구 세종대로 124)	128	기후환경본부	104	11
우도일식(서울 중구 세종대로 124)	128	안전총괄본부	104	6
우도일식(서울 중구 세종대로 124)	128	보건복지전문위원실	104	24
우도일식(서울 중구 세종대로 124)	128	정무부시장	104	28
우도일식(서울 중구 세종대로 124)	128	주택건축국	104	13
우도일식(서울 중구 세종대로 124)	128	경제진흥본부	104	17
우도일식(서울 중구 세종대로 124)	128	의사담당관	104	67
우도일식(서울 중구 세종대로 124)	128	시민소통기획관	104	10
우도일식(서울 중구 세종대로 124)	128	입법담당관	104	90
우도일식(중구 세종대로)	38	행정국	105	3
우도일식(중구 세종대로)	38	시민소통기획관	105	10
우도일식(중구 세종대로)	38	감사위원회	105	64
우도일식(중구 세종대로)	38	행정1부시장	105	12
우도일식(중구 세종대로)	38	비상기획관	105	51
우도일식(중구 세종대로)	38	정무부시장	105	28
우도일식(중구 세종대로)	38	상수도사업본부	105	41
우도일식(중구 세종대로)	38	의사담당관	105	67
우도일식(중구 태평로1가)	72	행정2부시장	106	31
우도일식(중구 태평로1가)	72	지역발전본부	106	35
우도일식(중구 태평로1가)	72	비상기획관	106	51
우도일식(중구 태평로1가)	72	도시교통본부	106	38
우도일식(중구 태평로1가)	72	시민소통기획관	106	10
우도일식(중구 태평로1가)	72	관광체육국	106	36
우도일식(중구 태평로1가)	72	경제진흥본부	106	17
우도일식(중구 태평로1가)	72	서울혁신기획관	106	15
우도일식(중구 태평로1가)	72	도시재생본부	106	32
우도일식(중구 태평로1가)	72	시민건강국	106	34
우도일식(중구 태평로1가)	72	안전총괄본부	106	6
우도일식(중구 태평로1가)	72	도시공간개선단	106	33
우도일식(중구 태평로1가)	72	보건환경연구원	106	54
우도일식(중구 태평로1가)	72	푸른도시국	106	39
우도일식(중구 태평로1가)	72		106	52
우도일식(중구 태평로1가)	72	재무국	106	26
우도일식(중구 태평로1가)	72	문화본부	106	45
우도일식(중구 태평로1가)	72	행정국	106	3
우의정한우전문점(영등포구 대림로 180)	36	도로사업소	107	42
원주추어탕 (중구 무교로 17-27)	46	지역발전본부	108	35
원주추어탕 (중구 무교로 17-27)	46	주택건축국	108	13
원주추어탕 (중구 무교로 17-27)	46	경제진흥본부	108	17
원주추어탕 (중구 무교로 17-27)	46	문화본부	108	45
원주추어탕 (중구 무교로 17-27)	46	도시공간개선단	108	33
원주추어탕 (중구 무교로 17-27)	46	푸른도시국	108	39
원주추어탕 (중구 무교로 17-27)	46	행정국	108	3
원주추어탕 (중구 무교로 17-27)	46	도시기반시설본부	108	14
원주추어탕 (중구 무교로 17-27)	46	복지본부	108	4
원주추어탕 (중구 무교로)	31	도시재생본부	109	32
원주추어탕 (중구 무교로)	31	대변인	109	43
원주추어탕 (중구 무교로)	31	행정국	109	3
원주추어탕 (중구 무교로)	31	푸른도시국	109	39
원주추어탕 (중구 무교로)	31	기획조정실	109	7
원주추어탕 (중구 무교로)	31	경제진흥본부	109	17
원주추어탕 (중구 무교로)	31	의정담당관	109	61
원주추어탕 (중구 무교로)	31	시민감사옴부즈만위원회	109	40
원주추어탕 (중구 무교로)	31	한강사업본부	109	25
원주추어탕(중구 무교로 17-27)	31	일자리노동정책관	110	5
원주추어탕(중구 무교로 17-27)	31	도시공간개선단	110	33
원주추어탕(중구 무교로 17-27)	31	경제진흥본부	110	17
원주추어탕(중구 무교로 17-27)	31	푸른도시국	110	39
원주추어탕(중구 무교로 17-27)	31	도시재생본부	110	32
원주추어탕(중구 무교로 17-27)	31	지역발전본부	110	35
원주추어탕(중구 무교로 17-27)	31	문화본부	110	45
원주추어탕(중구 무교로 17-27)	31	시민소통기획관	110	10
원주추어탕(중구 무교로 17-27)	31	안전총괄본부	110	6
원주추어탕(중구 무교로 17-27)	31	행정2부시장	110	31
월매네남원추어탕 (중구 서소문로 109-8)	75	문화본부	111	45
월매네남원추어탕 (중구 서소문로 109-8)	75	행정자치위원회	111	68
월매네남원추어탕 (중구 서소문로 109-8)	75	물순환안전국	111	55
월매네남원추어탕 (중구 서소문로 109-8)	75	안전총괄본부	111	6
월매네남원추어탕 (중구 서소문로 109-8)	75	관광체육국	111	36
월매네남원추어탕 (중구 서소문로 109-8)	75	도시계획국	111	37
월매네남원추어탕 (중구 서소문로 109-8)	75	도시교통본부	111	38
월매네남원추어탕 (중구 서소문로 109-8)	75	도시안전건설위원회	111	70
월매네남원추어탕 (중구 서소문로 109-8)	75	상수도사업본부	111	41
월매네남원추어탕 (중구 서소문로 109-8)	75	기후환경본부	111	11
월매네남원추어탕 (중구 서소문로 109-8)	75	복지본부	111	4
월매네남원추어탕 (중구 서소문로 109-8)	75	주택건축국	111	13
월매네남원추어탕 (중구 서소문로 109-8)	75	도시계획관리전문위원실	111	86
월매네남원추어탕 (중구 서소문로 109-8)	75	품질시험소	111	91
월매네남원추어탕 (중구 서소문로 109-8)	75	재무국	111	26
월향(중구 세종대로)	30	중부공원녹지사업소	112	79
월향(중구 세종대로)	30	비상기획관	112	51
월향(중구 세종대로)	30	정보기획관	112	16
월향(중구 세종대로)	30	의사담당관	112	67
월향(중구 세종대로)	30	시민건강국	112	34
월향(중구 세종대로)	30	시민소통기획관	112	10
월향(중구 세종대로)	30	인재개발원	112	66
월향(중구 세종대로)	30	감사위원회	112	64
월향(중구 세종대로)	30	재무국	112	26
이마트 (서초구 매헌로 16)	49	보건환경연구원	113	54
이마트 양재점 (서울특별시 서초구 매헌로16)	48	보건환경연구원	114	54
이마트 양재점 (서초구 매헌로 16)	45	품질시험소	115	91
이마트 양재점 (서초구 매헌로 16)	45	데이터센터	115	92
이마트양재점(서출서초구 매헌로16, 대표:이갑수)	32	보건환경연구원	116	54
주식회사　동원브이아(서울 중구 세종대로22길)	100	여성가족정책실	117	2
주식회사　동원브이아(서울 중구 세종대로22길)	100	행정국	117	3
주식회사　동원브이아(서울 중구 세종대로22길)	100	정보기획관	117	16
주식회사　동원브이아(서울 중구 세종대로22길)	100	언론홍보실	117	1
주식회사　동원브이아(서울 중구 세종대로22길)	100		117	52
주식회사　동원브이아(서울 중구 세종대로22길)	100	교육전문위원실	117	18
주식회사　동원브이아(서울 중구 세종대로22길)	100	일자리노동정책관	117	5
주식회사　동원브이아(서울 중구 세종대로22길)	100	시민소통기획관	117	10
주식회사　동원브이아(서울 중구 세종대로22길)	100	안전총괄본부	117	6
주식회사　동원브이아(서울 중구 세종대로22길)	100	기획조정실	117	7
주식회사　동원브이아(서울 중구 세종대로22길)	100	서울특별시장	117	9
주식회사　동원브이아(서울 중구 세종대로22길)	100	기후환경본부	117	11
주식회사　동원브이아(서울 중구 세종대로22길)	100	경제진흥본부	117	17
주식회사　동원브이아(서울 중구 세종대로22길)	100	노동민생정책관	117	48
㈜이마트 양재점(서초구 매헌로 16)	72	보건환경연구원	118	54
㈜한국문화진흥 (강남구 강남대로 636)	36	상수도사업본부	119	41
㈜한국문화진흥 (강남구 강남대로 636)	36	주택건축국	119	13
㈜한국문화진흥 (강남구 강남대로 636)	36	도시계획국	119	37
㈜한국문화진흥 (강남구 강남대로 636)	36	문화본부	119	45
㈜한국문화진흥 (강남구 강남대로 636)	36	품질시험소	119	91
㈜한국문화진흥 (강남구 신사동)	46	상수도사업본부	120	41
㈜한국문화진흥 (강남구 신사동)	46	강남소방서	120	93
㈜한국문화진흥 (강남구 신사동)	46	도로사업소	120	42
㈜한국문화진흥 (강남구 신사동)	46	도시재생본부	120	32
㈜한국문화진흥 (강남구 신사동)	46	안전총괄본부	120	6
㈜한국문화진흥 (강남구 신사동)	46	도시계획국	120	37
㈜한국문화진흥 (강남구 신사동)	46	시립미술관	120	72
㈜한국문화진흥 (강남구 신사동)	46	도시기반시설본부	120	14
㈜한국문화진흥 (강남구 신사동)	46	지역발전본부	120	35
㈜한국문화진흥 (강남구 신사동)	46	노원소방서	120	88
㈜한국문화진흥(강남구 신사동)	32	상수도사업본부	121	41
㈜한국문화진흥(강남구 신사동)	32	여성가족정책실	121	2
㈜한국문화진흥(강남구 신사동)	32	강남소방서	121	93
㈜한국문화진흥(강남구 신사동)	32	안전총괄본부	121	6
㈜한국문화진흥(강남구 신사동)	32	재무국	121	26
㈜한국문화진흥(강남구 신사동)	32	송파소방서	121	87
㈜한국문화진흥(강남구 신사동)	32	서부공원녹지사업소	121	62
중국성 (중구 서소문로 129)	31	도시교통본부	122	38
중국성 (중구 서소문로 129)	31	물순환안전국	122	55
중국성 (중구 서소문로 129)	31	도시계획관리전문위원실	122	86
중국성 (중구 서소문로 129)	31	도시계획국	122	37
중국성 (중구 서소문로 129)	31	관광체육국	122	36
중국성 (중구 서소문로 129)	31	도시안전건설전문위원실	122	71
중국성 (중구 서소문로 129)	31	주택건축국	122	13
중국성 (중구 서소문로 129)	31	기후환경본부	122	11
지수마트(관악구 신림동)	32	상수도사업본부	123	41
지수마트(관악구 신림동)	32	교통방송	123	27
직접전달	63	상수도사업본부	124	41
참복집 (중구 세종대로)	58	의정담당관	125	61
참복집 (중구 세종대로)	58	물순환안전국	125	55
참복집 (중구 세종대로)	58	행정국	125	3
참복집(서울 중구 세종대로 135-7)	33	언론홍보실	126	1
참복집(서울 중구 세종대로 135-7)	33	기후환경본부	126	11
참복집(서울 중구 세종대로 135-7)	33	안전총괄본부	126	6
참복집(서울 중구 세종대로 135-7)	33	의사담당관	126	67
참복집(서울 중구 세종대로 135-7)	33	입법담당관	126	90
참숯골	30	기획조정실	127	7
참숯골	30	시민건강국	127	34
참숯골	30	행정국	127	3
참숯골	30	도시재생본부	127	32
참숯골	30	복지본부	127	4
참숯골	30	행정1부시장	127	12
참숯골	30	도시기반시설본부	127	14
참숯골	30	여성가족정책실	127	2
참숯골 (서울 중구 무교로 16)	32	기획조정실	128	7
참숯골 (서울 중구 무교로 16)	32	서울혁신기획관	128	15
참숯골 (서울 중구 무교로 16)	32	주택건축국	128	13
참숯골 (서울 중구 무교로 16)	32	여성가족정책실	128	2
참숯골 (서울 중구 무교로 16)	32	민생사법경찰단	128	23
참숯골 (중구 무교로 16)	138	도시계획국	129	37
참숯골 (중구 무교로 16)	138	복지본부	129	4
참숯골 (중구 무교로 16)	138	행정국	129	3
참숯골 (중구 무교로 16)	138	시민건강국	129	34
참숯골 (중구 무교로 16)	138	경제진흥본부	129	17
참숯골 (중구 무교로 16)	138	도시재생본부	129	32
참숯골 (중구 무교로 16)	138	도시기반시설본부	129	14
참숯골 (중구 무교로 16)	138	재무국	129	26
참숯골 (중구 무교로 16)	138	주택건축국	129	13
참숯골 (중구 무교로 16)	138	안전총괄본부	129	6
참숯골 (중구 무교로 16)	138	서울도서관	129	56
참숯골 (중구 무교로 16)	138	대변인	129	43
참숯골 (중구 무교로 16)	138	서울특별시장	129	9
참숯골 (중구 무교로 16)	138	문화본부	129	45
참숯골 (중구 무교로 16)	138	도시교통본부	129	38
참숯골 (중구 무교로 16)	138	일자리노동정책관	129	5
참숯골 (중구 무교로 16)	138	관광체육국	129	36
참숯골 (중구 무교로 16)	138	기획조정실	129	7
참숯골 (중구 무교로 16)	138	지역발전본부	129	35
참숯골 (중구 무교로 16)	138	푸른도시국	129	39
참숯골 (중구 무교로 16)	138	소방재난본부	129	69
참숯골 (중구 무교로 16)	138	시민소통기획관	129	10
참숯골 (중구 무교로)	60	복지본부	130	4
참숯골 (중구 무교로)	60	경제진흥본부	130	17
참숯골 (중구 무교로)	60	시민감사옴부즈만위원회	130	40
참숯골 (중구 무교로)	60	도로사업소	130	42
참숯골 (중구 무교로)	60	서울혁신기획관	130	15
참숯골 (중구 무교로)	60	주택건축국	130	13
참숯골 (중구 무교로)	60	시민건강국	130	34
참숯골 (중구 무교로)	60	재무국	130	26
참숯골 (중구 무교로)	60	도시재생본부	130	32
참숯골 (중구 무교로)	60	인재개발원	130	66
참숯골 (중구 무교로)	60	기획조정실	130	7
참숯골 (중구 무교로)	60	행정국	130	3
참숯골 (중구 무교로)	60	중부공원녹지사업소	130	79
참숯골 (중구 무교로)	60	도시기반시설본부	130	14
참숯골 (중구 무교로)	60	의정담당관	130	61
참숯골 (중구 무교로)	60	지역발전본부	130	35
참숯골 (중구 무교로)	60	복지정책실	130	53
참숯골 (중구 무교로)	60	시립미술관	130	72
참숯골 (중구 무교로)	60	도시재생실	130	47
참숯골(서울 중구 무교로 16)	135	기획조정실	131	7
참숯골(서울 중구 무교로 16)	135	서울혁신기획관	131	15
참숯골(서울 중구 무교로 16)	135	의사담당관	131	67
참숯골(서울 중구 무교로 16)	135	여성가족정책실	131	2
참숯골(서울 중구 무교로 16)	135	평생교육국	131	20
참숯골(서울 중구 무교로 16)	135	행정국	131	3
참숯골(서울 중구 무교로 16)	135	복지본부	131	4
참숯골(서울 중구 무교로 16)	135	정보기획관	131	16
참숯골(서울 중구 무교로 16)	135	언론홍보실	131	1
참숯골(서울 중구 무교로 16)	135	기후환경본부	131	11
참숯골(서울 중구 무교로 16)	135	일자리노동정책관	131	5
참숯골(서울 중구 무교로 16)	135	안전총괄본부	131	6
참숯골(서울 중구 무교로 16)	135	시민소통기획관	131	10
참숯골(서울 중구 무교로 16)	135	서울특별시장	131	9
참숯골(서울 중구 무교로 16)	135	서울기록원	131	77
참숯골(서울 중구 무교로 16)	135	감사위원회	131	64
참숯골(서울 중구 무교로 16)	135	인권담당관	131	44
참숯골(서울 중구 무교로 16)	135	경제정책실	131	8
참숯골(중구 무교로 16)	86	지역발전본부	132	35
참숯골(중구 무교로 16)	86	정무부시장	132	28
참숯골(중구 무교로 16)	86	일자리노동정책관	132	5
참숯골(중구 무교로 16)	86	행정국	132	3
참숯골(중구 무교로 16)	86	서울도서관	132	56
참숯골(중구 무교로 16)	86	푸른도시국	132	39
참숯골(중구 무교로 16)	86	경제진흥본부	132	17
참숯골(중구 무교로 16)	86	시민소통기획관	132	10
참숯골(중구 무교로 16)	86	주택건축국	132	13
참숯골(중구 무교로 16)	86	기획조정실	132	7
참숯골(중구 무교로 16)	86	서울혁신기획관	132	15
참숯골(중구 무교로 16)	86	행정2부시장	132	31
참숯골(중구 무교로 16)	86		132	52
참숯골(중구 무교로 16)	86	여성가족정책실	132	2
참숯골(중구 무교로 16)	86	서울식물원	132	46
참숯골(중구 무교로 16)	86	안전총괄본부	132	6
참숯골(중구 무교로 16)	86	도시공간개선단	132	33
참숯골(중구 무교로 16)	86	기후환경본부	132	11
참숯골(중구 무교로 16)	86	안전총괄실	132	50
참숯골(중구 무교로 16)	86	도시재생실	132	47
참숯골(중구 무교로 16)	86	평생교육국	132	20
참숯골(중구 무교로 16)	86	서울기록원	132	77
참숯골(중구 무교로 16)	86	노동민생정책관	132	48
참숯골(중구 무교로)	75	행정국	133	3
참숯골(중구 무교로)	75	푸른도시국	133	39
참숯골(중구 무교로)	75	도시재생본부	133	32
참숯골(중구 무교로)	75	행정1부시장	133	12
참숯골(중구 무교로)	75	시민소통기획관	133	10
참숯골(중구 무교로)	75	주택건축국	133	13
참숯골(중구 무교로)	75	상수도사업본부	133	41
참숯골(중구 무교로)	75	비상기획관	133	51
참숯골(중구 무교로)	75	시민건강국	133	34
참숯골(중구 무교로)	75	관광체육국	133	36
참숯골(중구 무교로)	75	여성가족정책실	133	2
창고43 (중구 무교로)	36	경제진흥본부	134	17
창고43 (중구 무교로)	36	시민감사옴부즈만위원회	134	40
창고43 (중구 무교로)	36	시민건강국	134	34
창고43 (중구 무교로)	36	기획조정실	134	7
창고43 (중구 무교로)	36	행정국	134	3
창고43 (중구 무교로)	36	푸른도시국	134	39
창고43 (중구 무교로)	36	시립미술관	134	72
창고43 (중구 무교로)	36	지역발전본부	134	35
창고43 (중구 무교로)	36	서울혁신기획관	134	15
창고43 무교점 (중구 무교로 21)	36	지역발전본부	135	35
창고43 무교점 (중구 무교로 21)	36	도시기반시설본부	135	14
